year,totalvotes,democrat_voter,other_voter,republican_voter,gisjoin
2016,22514,4768,802,16944,G2900290
2016,37038,8492,1529,27017,G2900310
2016,4361,745,136,3480,G2900330
2016,2844,436,84,2324,G2900350
2016,50990,14846,3046,33098,G2900370
2016,6288,1011,256,5021,G2900390
2016,3969,888,131,2950,G2900410
2016,41531,8508,2077,30946,G2900430
2016,3215,724,33,2458,G2900450
2016,110176,45304,7396,57476,G2900470
2016,10208,2572,569,7067,G2900490
2016,37374,10913,1845,24616,G2900510
2016,7986,1932,430,5624,G2900530
2016,9696,1824,148,7724,G2900550
2016,3951,637,130,3184,G2900570
2016,7453,1272,286,5895,G2900590
2016,3593,730,96,2767,G2900610
2016,4594,824,230,3540,G2900630
2016,6791,978,213,5600,G2900650
2016,6666,984,196,5486,G2900670
2016,10578,2360,192,8026,G2900690
2016,50113,12341,2342,35430,G2900710
2016,7445,1520,255,5670,G2900730
2016,3043,605,134,2304,G2900750
2016,129231,42728,8468,78035,G2900770
2016,4310,780,68,3462,G2900790
2016,3689,574,150,2965,G2900810
2016,9866,2357,434,7075,G2900830
2016,4724,1016,166,3542,G2900850
2016,2355,347,82,1926,G2900870
2016,4868,1283,308,3277,G2900890
2016,17455,2881,681,13893,G2900910
2016,4269,933,163,3173,G2900930
2016,173275,71237,10481,91557,G2900950
2016,48326,10572,2684,35070,G2900970
2016,106238,31568,5634,69036,G2900990
2016,21132,5930,1483,13719,G2901010
2016,1870,379,75,1416,G2901030
2016,16051,2553,617,12881,G2901050
2016,15876,4053,835,10988,G2901070
2016,16715,2901,725,13089,G2901090
2016,4456,934,178,3344,G2901110
2016,24962,5575,1228,18159,G2901130
2016,5587,1240,259,4088,G2901150
2016,6421,1265,277,4879,G2901170
2016,8242,1329,314,6599,G2901190
2016,7621,1548,275,5798,G2901210
2016,5321,1005,214,4102,G2901230
2016,4500,794,145,3561,G2901250
2016,12938,2994,525,9419,G2901270
2016,1745,216,43,1486,G2901290
2016,11416,1750,381,9285,G2901310
2016,5169,1458,111,3600,G2901330
2016,6830,1237,246,5347,G2901350
2016,4156,853,144,3159,G2901370
2016,5429,1119,183,4127,G2901390
2016,8821,1768,293,6760,G2901410
2016,7357,1933,154,5270,G2901430
2016,26606,4990,1063,20553,G2901450
2016,9458,2529,549,6380,G2901470
2016,4668,865,132,3671,G2901490
2016,7090,998,236,5856,G2901510
2016,4505,724,142,3639,G2901530
2016,6027,1947,116,3964,G2901550
2016,8740,1520,312,6908,G2901570
2016,18111,4324,977,12810,G2901590
2016,18553,4766,1078,12709,G2901610
2016,7382,1806,302,5274,G2901630
2016,48885,20057,2895,25933,G2901650
2016,13763,2631,694,10438,G2901670
2016,13488,2922,690,9876,G2901690
2016,2346,353,57,1936,G2901710
2016,5266,1138,159,3969,G2901730
2016,10309,2283,497,7529,G2901750
2016,10869,3090,675,7104,G2901770
2016,3038,540,92,2406,G2901790
2016,5524,830,172,4522,G2901810
2016,201005,68626,10729,121650,G2901830
2016,4630,936,193,3501,G2901850
2016,8469,2542,431,5496,G2901860
2016,24728,6250,1010,17468,G2901870
2016,514858,286704,25720,202434,G2901890
2016,9274,2789,508,5977,G2901950
2016,1936,354,77,1505,G2901970
2016,1968,365,78,1525,G2901990
2016,17256,3575,513,13168,G2902010
2016,3904,776,162,2966,G2902030
2016,3255,606,125,2524,G2902050
2016,13291,1876,336,11079,G2902070
2016,16567,2887,522,13158,G2902090
2016,2486,526,76,1884,G2902110
2016,23515,4373,866,18276,G2902130
2016,10956,1728,353,8875,G2902150
2016,8599,1707,359,6533,G2902170
2016,15784,3915,758,11111,G2902190
2016,9282,1926,308,7048,G2902210
2016,5655,948,49,4658,G2902230
2016,16743,3177,726,12840,G2902250
2016,1046,195,43,808,G2902270
2016,8119,1170,242,6707,G2902290
2016,131191,104235,6124,20832,G2905100
2016,4849,1143,353,3353,G3000010
2016,4237,2094,290,1853,G3000030
2016,2684,1202,214,1268,G3000050
2016,3133,573,212,2348,G3000070
2016,5991,1828,415,3748,G3000090
2016,786,70,38,678,G3000110
2016,34571,12175,2764,19632,G3000130
2016,2603,732,192,1679,G3000150
2016,5185,1176,352,3657,G3000170
2016,962,168,64,730,G3000190
2016,4374,787,267,3320,G3000210
2016,4206,2058,385,1763,G3000230
2016,1484,154,51,1279,G3000250
2016,5840,1202,369,4269,G3000270
2016,46571,13293,3038,30240,G3000290
2016,53819,24246,5771,23802,G3000310
2016,718,34,31,653,G3000330
2016,5075,3121,334,1620,G3000350
2016,474,71,38,365,G3000370
2016,1777,472,113,1192,G3000390
2016,6445,2371,596,3478,G3000410
2016,6714,1998,539,4177,G3000430
2016,1208,235,101,872,G3000450
2016,13181,4776,875,7530,G3000470
2016,34478,14478,3105,16895,G3000490
2016,961,206,57,698,G3000510
2016,9330,2041,560,6729,G3000530
2016,1060,154,44,862,G3000550
2016,4778,1180,301,3297,G3000570
2016,977,193,55,729,G3000590
2016,2012,519,163,1330,G3000610
2016,59203,31543,5410,22250,G3000630
2016,2441,332,142,1967,G3000650
2016,9359,3595,784,4980,G3000670
2016,322,30,14,278,G3000690
2016,2171,318,130,1723,G3000710
2016,2723,738,186,1799,G3000730
2016,1053,127,42,884,G3000750
2016,2794,551,214,2029,G3000770
2016,689,100,33,556,G3000790
2016,22556,6223,1523,14810,G3000810
2016,4871,671,292,3908,G3000830
2016,3652,1560,295,1797,G3000850
2016,3453,987,213,2253,G3000870
2016,5953,1218,449,4286,G3000890
2016,1835,477,117,1241,G3000910
2016,16452,8619,1457,6376,G3000930
2016,4873,908,304,3661,G3000950
2016,2107,402,110,1595,G3000970
2016,3188,808,210,2170,G3000990
2016,2037,402,138,1497,G3001010
2016,443,59,33,351,G3001030
2016,3894,886,310,2698,G3001050
2016,946,179,65,702,G3001070
2016,541,55,23,463,G3001090
2016,69108,22171,6017,40920,G3001110
2016,13513,3302,924,9287,G3100010
2016,3281,383,166,2732,G3100030
2016,273,17,12,244,G3100050
2016,402,19,26,357,G3100070
2016,317,30,11,276,G3100090
2016,2905,414,192,2299,G3100110
2016,4924,965,342,3617,G3100130
2016,1156,128,45,983,G3100150
2016,1597,153,59,1385,G3100170
2016,21129,4763,1797,14569,G3100190
2016,3558,930,261,2367,G3100210
2016,3981,691,211,3079,G3100230
2016,12933,3484,997,8452,G3100250
2016,4420,571,317,3532,G3100270
2016,1898,171,79,1648,G3100290
2016,3118,317,178,2623,G3100310
2016,4711,711,335,3665,G3100330
2016,3065,477,166,2422,G3100350
2016,3214,859,184,2171,G3100370
2016,4074,719,233,3122,G3100390
2016,5652,641,316,4695,G3100410
2016,6279,2314,349,3616,G3100430
2016,3676,801,243,2632,G3100450
2016,8635,2136,515,5984,G3100470
2016,984,120,55,809,G3100490
2016,2782,556,185,2041,G3100510
2016,15529,4544,1052,9933,G3100530
2016,240433,113798,18558,108077,G3100550
2016,953,89,41,823,G3100570
2016,2941,613,198,2130,G3100590
2016,1673,250,76,1347,G3100610
2016,1328,161,57,1110,G3100630
2016,2340,304,115,1921,G3100650
2016,10048,2935,733,6380,G3100670
2016,1075,153,53,869,G3100690
2016,980,121,38,821,G3100710
2016,1010,166,50,794,G3100730
2016,405,20,18,367,G3100750
2016,1175,210,53,912,G3100770
2016,22060,6282,1370,14408,G3100790
2016,5004,878,343,3783,G3100810
2016,1832,254,82,1496,G3100830
2016,514,30,12,472,G3100850
2016,1468,161,75,1232,G3100870
2016,5118,531,233,4354,G3100890
2016,417,40,22,355,G3100910
2016,2994,544,166,2284,G3100930
2016,3494,837,258,2399,G3100950
2016,2089,563,171,1355,G3100970
2016,3296,550,215,2531,G3100990
2016,4034,571,228,3235,G3101010
2016,519,40,19,460,G3101030
2016,1677,230,117,1330,G3101050
2016,4115,720,207,3188,G3101070
2016,136223,61898,12737,61588,G3101090
2016,16131,2913,1054,12164,G3101110
2016,453,32,21,400,G3101130
2016,385,48,14,323,G3101150
2016,287,14,16,257,G3101170
2016,14343,2711,1004,10628,G3101190
2016,3788,602,260,2926,G3101210
2016,2209,284,123,1802,G3101230
2016,1621,281,79,1261,G3101250
2016,3161,785,260,2116,G3101270
2016,2205,353,126,1726,G3101290
2016,7457,2025,572,4860,G3101310
2016,1327,279,74,974,G3101330
2016,1455,161,77,1217,G3101350
2016,4695,572,274,3849,G3101370
2016,3630,382,196,3052,G3101390
2016,14433,2646,822,10965,G3101410
2016,2582,413,141,2028,G3101430
2016,5170,645,267,4258,G3101450
2016,3805,818,218,2769,G3101470
2016,798,70,41,687,G3101490
2016,5136,1733,399,3004,G3101510
2016,80580,28033,7404,45143,G3101530
2016,10860,2523,782,7555,G3101550
2016,14317,3207,1034,10076,G3101570
2016,7922,1875,593,5454,G3101590
2016,2608,287,110,2211,G3101610
2016,1573,340,83,1150,G3101630
2016,736,81,39,616,G3101650
2016,2801,417,197,2187,G3101670
2016,2690,499,140,2051,G3101690
2016,393,30,19,344,G3101710
2016,2088,919,126,1043,G3101730
2016,2205,339,86,1780,G3101750
2016,10832,2623,785,7424,G3101770
2016,3776,835,248,2693,G3101790
2016,1708,306,72,1330,G3101810
2016,465,62,26,377,G3101830
2016,6381,1186,495,4700,G3101850
2016,10938,2210,898,7830,G3200010
2016,767156,402227,44872,320057,G3200030
2016,27885,8454,2016,17415,G3200050
2016,18559,3401,1607,13551,G3200070
2016,423,65,29,329,G3200090
2016,854,74,57,723,G3200110
2016,6433,1386,526,4521,G3200130
2016,2413,403,182,1828,G3200150
2016,2132,285,176,1671,G3200170
2016,23762,6146,1611,16005,G3200190
2016,1997,637,181,1179,G3200210
2016,19595,5094,1177,13324,G3200230
2016,1982,430,149,1403,G3200270
2016,2558,752,190,1616,G3200290
2016,209909,97379,17772,94758,G3200310
2016,3773,707,343,2723,G3200330
2016,25016,9610,2281,13125,G3205100
2016,35045,13517,2213,19315,G3300010
2016,29616,12987,1994,14635,G3300030
2016,41895,22064,2955,16876,G3300050
2016,15627,6563,1112,7952,G3300070
2016,51191,28510,3671,19010,G3300090
2016,214157,99589,14555,100013,G3300110
2016,83648,40198,5776,37674,G3300130
2016,181434,79994,10993,90447,G3300150
2016,69000,34894,5034,29072,G3300170
2016,22683,10210,1677,10796,G3300190
2016,117291,60924,3677,52690,G3400010
2016,419296,231211,12556,175529,G3400030
2016,218943,121725,7946,89272,G3400050
2016,226592,146717,7244,72631,G3400070
2016,48722,18750,1526,28446,G3400090
2016,54004,27771,1780,24453,G3400110
2016,310934,240837,6921,63176,G3400130
2016,139542,66870,5128,67544,G3400150
2016,219375,163917,6415,49043,G3400170
2016,70836,28898,3226,38712,G3400190
2016,156529,104775,5561,46193,G3400210
2016,326102,193044,10105,122953,G3400230
2016,314377,137181,10473,166723,G3400250
2016,250416,115249,9096,126071,G3400270
2016,274362,87150,8133,179079,G3400290
2016,194802,116759,5141,72902,G3400310
2016,29494,11904,1209,16381,G3400330
2016,157092,85689,5898,65505,G3400350
2016,74126,24212,3256,46658,G3400370
2016,221975,147414,6447,68114,G3400390
2016,49236,17281,2097,29858,G3400410
2016,274662,143417,36547,94698,G3500010
2016,2049,427,158,1464,G3500030
2016,20271,5534,1865,12872,G3500050
2016,8063,3741,1127,3195,G3500060
2016,5332,2129,618,2585,G3500070
2016,13370,3121,1214,9035,G3500090
2016,910,193,97,620,G3500110
2016,70648,37947,7327,25374,G3500130
2016,19667,5033,1487,13147,G3500150
2016,12811,6276,1247,5288,G3500170
2016,1827,970,262,595,G3500190
2016,527,156,60,311,G3500210
2016,1872,784,178,910,G3500230
2016,17712,3930,1287,12495,G3500250
2016,8902,2331,675,5896,G3500270
2016,10885,5562,1964,3359,G3500280
2016,7295,3195,622,3478,G3500290
2016,21703,13576,3023,5104,G3500310
2016,2441,1536,240,665,G3500330
2016,20060,6124,2049,11887,G3500350
2016,3572,1017,343,2212,G3500370
2016,14878,9592,1687,3599,G3500390
2016,5950,1454,612,3884,G3500410
2016,61690,27707,8078,25905,G3500430
2016,46110,12865,5299,27946,G3500450
2016,10751,7285,1153,2313,G3500470
2016,71434,50793,6309,14332,G3500490
2016,5181,1612,559,3010,G3500510
2016,6868,3313,939,2616,G3500530
2016,15260,10668,1865,2727,G3500550
2016,6324,1785,825,3714,G3500570
2016,1702,320,166,1216,G3500590
2016,27592,10841,3536,13215,G3500610
2016,139830,83077,8943,47810,G3600010
2016,18692,4882,1285,12525,G3600030
2016,399522,353646,8079,37797,G3600050
2016,86072,39212,5917,40943,G3600070
2016,31161,9497,1972,19692,G3600090
2016,33172,13522,2266,17384,G3600110
2016,54234,19091,3549,31594,G3600130
2016,36119,13757,2265,20097,G3600150
2016,20160,6775,1464,11921,G3600170
2016,32105,15059,2597,14449,G3600190
2016,30902,15284,1862,13756,G3600210
2016,20244,8771,1573,9900,G3600230
2016,19792,6627,1223,11942,G3600250
2016,130934,62261,6876,61797,G3600270
2016,423625,215456,19866,188303,G3600290
2016,17218,7762,1498,7958,G3600310
2016,16952,7297,1434,8221,G3600330
2016,21214,6496,1256,13462,G3600350
2016,26432,7650,1867,16915,G3600370
2016,22050,7405,1572,13073,G3600390
2016,3225,949,212,2064,G3600410
2016,26255,8083,1473,16699,G3600430
2016,38236,13809,2664,21763,G3600450
2016,805605,640553,24008,141044,G3600470
2016,11325,3146,779,7400,G3600490
2016,30031,10697,2044,17290,G3600510
2016,30064,11667,2461,15936,G3600530
2016,347790,188592,22616,136582,G3600550
2016,19054,6595,1158,11301,G3600570
2016,636967,326088,22566,288313,G3600590
2016,668939,579013,24997,64929,G3600610
2016,92402,35559,4882,51961,G3600630
2016,91009,33743,5829,51437,G3600650
2016,208440,112337,12454,83649,G3600670
2016,52258,22233,3996,26029,G3600690
2016,152021,68278,7098,76645,G3600710
2016,16380,4470,974,10936,G3600730
2016,48180,17095,3397,27688,G3600750
2016,25668,10451,1909,13308,G3600770
2016,48563,19366,2173,27024,G3600790
2016,686393,517220,19832,149341,G3600810
2016,71562,32717,5119,33726,G3600830
2016,180960,74143,5380,101437,G3600850
2016,135087,69342,4834,60911,G3600870
2016,39158,16488,2728,19942,G3600890
2016,114094,50913,8606,54575,G3600910
2016,67280,33747,4580,28953,G3600930
2016,14050,4240,979,8831,G3600950
2016,8772,3091,631,5050,G3600970
2016,13980,5697,1047,7236,G3600990
2016,42002,12526,2645,26831,G3601010
2016,681254,303951,26733,350570,G3601030
2016,29955,12568,1456,15931,G3601050
2016,22299,7526,1513,13260,G3601070
2016,42678,28890,3417,10371,G3601090
2016,81355,42101,5248,34006,G3601110
2016,31408,13091,2566,15751,G3601130
2016,24528,9098,1820,13610,G3601150
2016,39687,13473,2834,23380,G3601170
2016,420655,272926,16491,131238,G3601190
2016,17298,3904,952,12442,G3601210
2016,10066,3659,747,5660,G3601230
2016,71157,29833,2509,38815,G3700010
2016,18271,3767,611,13893,G3700030
2016,5315,1306,195,3814,G3700050
2016,10545,5859,180,4506,G3700070
2016,13424,3500,512,9412,G3700090
2016,8249,1689,262,6298,G3700110
2016,23938,8764,631,14543,G3700130
2016,9347,5778,113,3456,G3700150
2016,15897,7058,289,8550,G3700170
2016,68351,23282,2349,42720,G3700190
2016,138947,75452,7779,55716,G3700210
2016,38920,11251,1431,26238,G3700230
2016,93289,35521,3949,53819,G3700250
2016,36320,8425,1274,26621,G3700270
2016,5006,1274,186,3546,G3700290
2016,37781,9939,1273,26569,G3700310
2016,11070,4792,252,6026,G3700330
2016,72351,21216,2811,48324,G3700350
2016,39849,21065,1679,17105,G3700370
2016,14181,2860,477,10844,G3700390
2016,7228,2992,222,4014,G3700410
2016,6010,1367,206,4437,G3700430
2016,44673,14964,1230,28479,G3700450
2016,23732,9063,397,14272,G3700470
2016,47001,17630,1640,27731,G3700490
2016,127506,71605,4636,51265,G3700510
2016,12669,2913,593,9163,G3700530
2016,19609,7222,927,11460,G3700550
2016,74856,18109,2430,54317,G3700570
2016,21756,5270,884,15602,G3700590
2016,20856,8283,356,12217,G3700610
2016,156134,121250,6534,28350,G3700630
2016,24886,16224,401,8261,G3700650
2016,178312,94464,7873,75975,G3700670
2016,30368,12874,1126,16368,G3700690
2016,96431,31177,3456,61798,G3700710
2016,5392,2385,133,2874,G3700730
2016,4168,768,117,3283,G3700750
2016,27353,12909,853,13591,G3700770
2016,8095,3605,116,4374,G3700790
2016,257405,149248,10095,98062,G3700810
2016,25167,15748,388,9031,G3700830
2016,46065,16737,1714,27614,G3700850
2016,30727,10473,1325,18929,G3700870
2016,58176,19827,2540,35809,G3700890
2016,10186,6910,177,3099,G3700910
2016,18230,9726,744,7760,G3700930
2016,2304,965,51,1288,G3700950
2016,82567,24734,3079,54754,G3700970
2016,18713,7713,1130,9870,G3700990
2016,85909,28362,3175,54372,G3701010
2016,5135,2065,96,2974,G3701030
2016,25084,10469,903,13712,G3701050
2016,26807,12634,560,13613,G3701070
2016,40023,9897,1320,28806,G3701090
2016,19875,4667,640,14568,G3701110
2016,17734,4876,731,12127,G3701130
2016,11269,3926,560,6783,G3701150
2016,11964,5846,221,5897,G3701170
2016,472857,294562,22777,155518,G3701190
2016,8096,1596,218,6282,G3701210
2016,11540,4150,260,7130,G3701230
2016,48692,16329,1873,30490,G3701250
2016,47665,23235,1111,23319,G3701270
2016,111905,50979,5582,55344,G3701290
2016,9848,6144,122,3582,G3701310
2016,57135,17514,2499,37122,G3701330
2016,82340,59923,3860,18557,G3701350
2016,6870,2448,164,4258,G3701370
2016,17391,8615,596,8180,G3701390
2016,27885,9354,892,17639,G3701410
2016,6708,2319,212,4177,G3701430
2016,19615,7833,597,11185,G3701450
2016,80527,41824,3012,35691,G3701470
2016,10934,3735,431,6768,G3701490
2016,64575,13194,1951,49430,G3701510
2016,19328,8501,444,10383,G3701530
2016,40858,19016,1080,20762,G3701550
2016,42278,14228,1220,26830,G3701570
2016,64369,19400,2159,42810,G3701590
2016,30307,7512,924,21871,G3701610
2016,25928,10547,543,14838,G3701630
2016,13928,7319,353,6256,G3701650
2016,29917,7094,859,21964,G3701670
2016,22550,4665,769,17116,G3701690
2016,32196,7488,1037,23671,G3701710
2016,6124,2196,363,3565,G3701730
2016,17869,6558,791,10520,G3701750
2016,1739,720,44,975,G3701770
2016,105710,34337,4666,66707,G3701790
2016,19977,12229,416,7332,G3701810
2016,527624,302736,28806,196082,G3701830
2016,9842,6413,215,3214,G3701850
2016,6165,3510,91,2564,G3701870
2016,29985,14138,2150,13697,G3701890
2016,50689,21770,1379,27540,G3701910
2016,31296,6638,906,23752,G3701930
2016,38135,19663,941,17531,G3701950
2016,17624,3160,584,13880,G3701970
2016,9960,3196,379,6385,G3701990
2016,1218,216,93,909,G3800010
2016,5344,1597,587,3160,G3800030
2016,2011,842,240,929,G3800050
2016,605,59,51,495,G3800070
2016,3494,736,264,2494,G3800090
2016,1787,227,114,1446,G3800110
2016,1052,119,38,895,G3800130
2016,47979,10881,4566,32532,G3800150
2016,80821,31361,9644,39816,G3800170
2016,2006,476,173,1357,G3800190
2016,2407,554,186,1667,G3800210
2016,1219,245,107,867,G3800230
2016,2243,358,114,1771,G3800250
2016,1231,355,85,791,G3800270
2016,1981,215,89,1677,G3800290
2016,1719,347,131,1241,G3800310
2016,957,99,62,796,G3800330
2016,30365,10851,3174,16340,G3800350
2016,1381,185,88,1108,G3800370
2016,1265,298,120,847,G3800390
2016,1296,168,78,1050,G3800410
2016,1376,179,86,1111,G3800430
2016,2151,502,168,1481,G3800450
2016,1067,114,65,888,G3800470
2016,2820,490,280,2050,G3800490
2016,1446,235,111,1100,G3800510
2016,4672,698,304,3670,G3800530
2016,5315,1081,374,3860,G3800550
2016,4682,621,302,3759,G3800570
2016,15832,3080,1416,11336,G3800590
2016,4106,1220,304,2582,G3800610
2016,1717,536,156,1025,G3800630
2016,1017,119,68,830,G3800650
2016,3153,681,264,2208,G3800670
2016,2071,431,203,1437,G3800690
2016,5305,1505,583,3217,G3800710
2016,2359,838,311,1210,G3800730
2016,1293,201,99,993,G3800750
2016,7592,2064,761,4767,G3800770
2016,3755,2099,439,1217,G3800790
2016,1997,694,215,1088,G3800810
2016,787,95,42,650,G3800830
2016,1232,758,214,260,G3800850
2016,430,43,25,362,G3800870
2016,12322,1753,814,9755,G3800890
2016,999,361,100,538,G3800910
2016,10155,2498,939,6718,G3800930
2016,1157,305,119,733,G3800950
2016,3933,1241,427,2265,G3800970
2016,4636,1167,474,2995,G3800990
2016,27412,5806,2970,18636,G3801010
2016,2383,419,168,1796,G3801030
2016,12807,1735,1003,10069,G3801050
2016,11359,2326,374,8659,G3900010
2016,45894,13294,2113,30487,G3900030
2016,24590,5740,1357,17493,G3900050
2016,40867,15577,1972,23318,G3900070
2016,29443,16370,1719,11354,G3900090
2016,23627,3980,989,18658,G3900110
2016,31122,8785,1229,21108,G3900130
2016,19607,4353,681,14573,G3900150
2016,173839,58642,8221,106976,G3900170
2016,13074,3154,666,9254,G3900190
2016,18104,4594,879,12631,G3900210
2016,61429,23328,2896,35205,G3900230
2016,99121,26715,4888,67518,G3900250
2016,18675,4066,771,13838,G3900270
2016,46201,12432,2093,31676,G3900290
2016,15552,4013,754,10785,G3900310
2016,19237,4625,1001,13611,G3900330
2016,603822,398271,21340,184211,G3900350
2016,25484,4470,1002,20012,G3900370
2016,18192,5368,1136,11688,G3900390
2016,103860,40872,5420,57568,G3900410
2016,37578,16057,1873,19648,G3900430
2016,72913,24881,3718,44314,G3900450
2016,11162,2739,428,7995,G3900470
2016,581140,351198,30611,199331,G3900490
2016,21225,6069,1447,13709,G3900510
2016,12931,2628,481,9822,G3900530
2016,49941,17569,2145,30227,G3900550
2016,81858,28943,4375,48540,G3900570
2016,16557,4359,753,11445,G3900590
2016,409109,215719,19725,173665,G3900610
2016,36023,9609,2231,24183,G3900630
2016,12294,2920,657,8717,G3900650
2016,7079,1688,293,5098,G3900670
2016,13932,3756,875,9301,G3900690
2016,18501,3773,708,14020,G3900710
2016,12838,3775,566,8497,G3900730
2016,11054,1788,546,8720,G3900750
2016,24834,7192,1416,16226,G3900770
2016,13693,3226,518,9949,G3900790
